단지번호,단지명,시구,자치구,동,위도,경도,학교수,성취_평균_avg,성취_평균_max,특목고진학_합,특목고진학_avg,사립여부_비율,시구_학교수,시구_성취_평균_avg,시구_성취_평균_max,시구_특목고진학_avg,시구_특목고진학_max,시_학교수,시_성취_평균_avg,시_성취_평균_max,시_특목고진학_avg,시_특목고진학_max,학군_매칭,학군_성취율,학군_특목고,점수_성취율,점수_특목고,점수_학군
24672,화서위브하늘채,수원시 장안구,,송죽동,37.288441,127.00026,1.0,70.4,70.4,0.0,0.0,0.0,13.0,73.18461538461538,78.5,2.3846153846153846,9.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,동,70.4,0.0,41.60000000000002,0.0,29.12000000000001
9046,오류푸르지오,구로구,,개봉동,37.492041,126.841901,2.0,69.2,69.5,3.0,1.5,0.0,14.0,69.58571428571429,77.0,2.357142857142857,7.0,14,69.58571428571429,77.0,2.357142857142857,7.0,동,69.2,1.5,36.80000000000001,7.5,28.010000000000005
2675,무지개12단지주공,성남시 분당구,,구미동,37.334959,127.11867,,,,,,,26.0,78.1576923076923,84.2,8.76,28.0,46,75.76739130434783,84.2,5.555555555555555,28.0,시구,78.1576923076923,8.76,72.6307692307692,43.8,63.98153846153844
2016,삼성,안양시 만안구,,석수동,37.413682,126.915552,,,,,,,9.0,69.76666666666667,76.6,2.2222222222222223,7.0,24,75.26666666666667,84.4,9.416666666666666,56.0,시구,69.76666666666667,2.2222222222222223,39.06666666666666,11.111111111111112,30.68
1621,철산한신,구로구,,가리봉동,37.472426,126.876538,,,,,,,14.0,69.58571428571429,77.0,2.357142857142857,7.0,14,69.58571428571429,77.0,2.357142857142857,7.0,시구,69.58571428571429,2.357142857142857,38.34285714285716,11.785714285714285,30.37571428571429
129842,주공2-2단지,군포시,,금정동,37.357349,126.933774,2.0,70.44999999999999,74.8,3.0,1.5,0.0,12.0,73.81666666666666,80.5,5.0,17.0,12,73.81666666666666,80.5,5.0,17.0,동,70.44999999999999,1.5,41.79999999999996,7.5,31.50999999999997
18607,e편한세상금정역에코센트럴,군포시,,금정동,37.366091,126.937789,2.0,70.44999999999999,74.8,3.0,1.5,0.0,12.0,73.81666666666666,80.5,5.0,17.0,12,73.81666666666666,80.5,5.0,17.0,동,70.44999999999999,1.5,41.79999999999996,7.5,31.50999999999997
166042,고촌센트럴자이,김포시,,고촌읍,37.591279,126.763021,3.0,78.63333333333333,81.1,11.0,3.6666666666666665,0.0,24.0,75.575,83.5,4.791666666666667,19.0,24,75.575,83.5,4.791666666666667,19.0,동,78.63333333333333,3.6666666666666665,74.5333333333333,18.33333333333333,57.67333333333331
162677,고촌역양우내안애,김포시,,고촌읍,37.606506,126.770918,3.0,78.63333333333333,81.1,11.0,3.6666666666666665,0.0,24.0,75.575,83.5,4.791666666666667,19.0,24,75.575,83.5,4.791666666666667,19.0,동,78.63333333333333,3.6666666666666665,74.5333333333333,18.33333333333333,57.67333333333331
101600,호반써밋레이크파크,수원시 영통구,,매탄동,37.277809,127.070037,5.0,73.58,79.5,17.0,3.4,0.0,21.0,76.75238095238095,82.6,5.571428571428571,19.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,동,73.58,3.4,54.31999999999999,17.0,43.124
119885,힐스테이트구성,용인시 기흥구,,마북동,37.297805,127.119311,1.0,76.6,76.6,7.0,7.0,0.0,18.0,75.97222222222223,81.8,5.722222222222222,17.0,50,74.958,81.8,6.041666666666667,18.0,동,76.6,7.0,66.39999999999998,35.0,56.97999999999998
1604,광복현대,구로구,,개봉동,37.490436,126.866905,2.0,69.2,69.5,3.0,1.5,0.0,14.0,69.58571428571429,77.0,2.357142857142857,7.0,14,69.58571428571429,77.0,2.357142857142857,7.0,동,69.2,1.5,36.80000000000001,7.5,28.010000000000005
8164,더리버하임,성남시 분당구,,구미동,37.32836,127.11182,,,,,,,26.0,78.1576923076923,84.2,8.76,28.0,46,75.76739130434783,84.2,5.555555555555555,28.0,시구,78.1576923076923,8.76,72.6307692307692,43.8,63.98153846153844
8428,장미마을삼성래미안2차,용인시 기흥구,,마북동,37.293147,127.118538,1.0,76.6,76.6,7.0,7.0,0.0,18.0,75.97222222222223,81.8,5.722222222222222,17.0,50,74.958,81.8,6.041666666666667,18.0,동,76.6,7.0,66.39999999999998,35.0,56.97999999999998
140557,용인보평역서희스타힐스리버파크,용인시 처인구,,고림동,37.256342,127.216509,2.0,75.4,79.2,1.0,1.0,0.0,16.0,71.63125,80.1,0.7857142857142857,3.0,50,74.958,81.8,6.041666666666667,18.0,동,75.4,1.0,61.60000000000002,5.0,44.62000000000001
3944,덕소강변삼익,하남시,,선동,37.586667,127.207221,2.0,83.94999999999999,84.3,8.0,4.0,0.0,13.0,79.63846153846154,84.3,3.230769230769231,12.0,13,79.63846153846154,84.3,3.230769230769231,12.0,동,83.94999999999999,4.0,95.79999999999995,20.0,73.05999999999996
24833,마곡푸르지오,강서구,,공항동,37.570106,126.821846,2.0,68.5,69.4,4.0,2.0,0.0,22.0,72.8,77.9,3.409090909090909,11.0,22,72.8,77.9,3.409090909090909,11.0,동,68.5,2.0,34.0,10.0,26.8
8895,관악산휴먼시아2단지,금천구,,독산동,37.459396,126.919934,3.0,67.56666666666666,76.6,6.0,2.0,0.0,9.0,67.45555555555556,76.6,1.0,4.0,9,67.45555555555556,76.6,1.0,4.0,동,67.56666666666666,2.0,30.26666666666665,10.0,24.186666666666653
9950,천천삼성래미안,수원시 권선구,,입북동,37.29776,126.97647,,,,,,,14.0,71.78571428571429,78.6,1.7142857142857142,4.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,시구,71.78571428571429,1.7142857142857142,47.14285714285717,8.571428571428571,35.571428571428584
1784,삼성1차,수원시 영통구,,매탄동,37.265862,127.041885,5.0,73.58,79.5,17.0,3.4,0.0,21.0,76.75238095238095,82.6,5.571428571428571,19.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,동,73.58,3.4,54.31999999999999,17.0,43.124
8959,방화동부센트레빌2차,강서구,,개화동,37.574731,126.814947,,,,,,,22.0,72.8,77.9,3.409090909090909,11.0,22,72.8,77.9,3.409090909090909,11.0,시구,72.8,3.409090909090909,51.19999999999999,17.045454545454547,40.95363636363636
1062,개봉한진타운,구로구,,개봉동,37.484955,126.851689,2.0,69.2,69.5,3.0,1.5,0.0,14.0,69.58571428571429,77.0,2.357142857142857,7.0,14,69.58571428571429,77.0,2.357142857142857,7.0,동,69.2,1.5,36.80000000000001,7.5,28.010000000000005
12683,부천중동역푸르지오,부천시 소사구,,송내동,37.48538,126.765218,1.0,75.0,75.0,4.0,4.0,0.0,7.0,70.14285714285714,78.9,2.2857142857142856,5.0,33,71.78787878787878,79.9,2.6666666666666665,13.0,동,75.0,4.0,60.0,20.0,48.0
1412,금강마을,부천시 원미구,,상동,37.508261,126.760418,3.0,75.23333333333333,76.5,11.0,3.6666666666666665,0.0,15.0,72.18,79.9,2.8666666666666667,13.0,33,71.78787878787878,79.9,2.6666666666666665,13.0,동,75.23333333333333,3.6666666666666665,60.93333333333334,18.33333333333333,48.153333333333336
27656,광교레이크스위첸,수원시 영통구,,원천동,37.278915,127.071986,3.0,74.73333333333333,78.3,12.0,4.0,0.3333333333333333,21.0,76.75238095238095,82.6,5.571428571428571,19.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,동,74.73333333333333,4.0,58.93333333333334,20.0,47.25333333333333
11648,주공4단지,수원시 영통구,,이의동,37.291764,127.030403,2.0,80.1,81.3,21.0,10.5,0.0,21.0,76.75238095238095,82.6,5.571428571428571,19.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,동,80.1,10.5,80.39999999999998,52.5,72.02999999999997
3082,호계현대홈타운2차,안양시 동안구,,호계동,37.365324,126.960943,3.0,81.0,81.5,42.0,14.0,0.0,15.0,78.56666666666666,84.4,13.733333333333333,56.0,24,75.26666666666667,84.4,9.416666666666666,56.0,동,81.0,14.0,84.0,70.0,79.8
108350,하남더샵센트럴뷰,하남시,,덕풍동,37.54481,127.203789,1.0,69.8,69.8,0.0,0.0,0.0,13.0,79.63846153846154,84.3,3.230769230769231,12.0,13,79.63846153846154,84.3,3.230769230769231,12.0,동,69.8,0.0,39.19999999999999,0.0,27.43999999999999
25826,한라주공2단지(뜨란채),부천시 오정구,,내동,37.510008,126.762878,1.0,60.6,60.6,0.0,0.0,0.0,6.0,69.51666666666667,74.8,1.1666666666666667,4.0,33,71.78787878787878,79.9,2.6666666666666665,13.0,동,60.6,0.0,2.4000000000000057,0.0,1.680000000000004
23880,화서역푸르지오더에듀포레,수원시 장안구,,율전동,37.29224,126.980553,1.0,71.3,71.3,0.0,0.0,0.0,13.0,73.18461538461538,78.5,2.3846153846153846,9.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,동,71.3,0.0,45.19999999999999,0.0,31.63999999999999
102614,수원SK스카이뷰,수원시 장안구,,율전동,37.30789,126.98487,1.0,71.3,71.3,0.0,0.0,0.0,13.0,73.18461538461538,78.5,2.3846153846153846,9.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,동,71.3,0.0,45.19999999999999,0.0,31.63999999999999
118734,백운밸리레이크포레4단지,의왕시,,내손동,37.367704,127.003801,1.0,78.4,78.4,19.0,19.0,0.0,8.0,72.5875,81.0,6.714285714285714,19.0,8,72.5875,81.0,6.714285714285714,19.0,동,78.4,19.0,73.60000000000002,95.0,80.02000000000001
102622,역곡역e편한세상,구로구,,궁동,37.486988,126.809437,,,,,,,14.0,69.58571428571429,77.0,2.357142857142857,7.0,14,69.58571428571429,77.0,2.357142857142857,7.0,시구,69.58571428571429,2.357142857142857,38.34285714285716,11.785714285714285,30.37571428571429
3174,삼성산주공3단지,금천구,,시흥동,37.462459,126.926219,1.0,72.5,72.5,2.0,2.0,1.0,9.0,67.45555555555556,76.6,1.0,4.0,9,67.45555555555556,76.6,1.0,4.0,동,72.5,2.0,50.0,10.0,38.0
7956,동아하이빌,송파구,,풍납동,37.544788,127.134255,1.0,71.1,71.1,1.0,1.0,1.0,29.0,74.12068965517241,83.5,5.241379310344827,17.0,29,74.12068965517241,83.5,5.241379310344827,17.0,동,71.1,1.0,44.39999999999998,5.0,32.579999999999984
8036,호계e-편한세상,군포시,,당동,37.36423,126.962595,3.0,74.60000000000001,78.4,7.0,2.333333333333333,0.0,12.0,73.81666666666666,80.5,5.0,17.0,12,73.81666666666666,80.5,5.0,17.0,동,74.60000000000001,2.333333333333333,58.40000000000003,11.666666666666666,44.38000000000002
8406,설악주공,부천시 오정구,,내동,37.508479,126.770934,1.0,60.6,60.6,0.0,0.0,0.0,6.0,69.51666666666667,74.8,1.1666666666666667,4.0,33,71.78787878787878,79.9,2.6666666666666665,13.0,동,60.6,0.0,2.4000000000000057,0.0,1.680000000000004
7965,늘푸른벽산,수원시 영통구,,망포동,37.24,127.06106,1.0,75.6,75.6,4.0,4.0,0.0,21.0,76.75238095238095,82.6,5.571428571428571,19.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,동,75.6,4.0,62.39999999999998,20.0,49.67999999999998
19039,수리산성원상떼빌2차,안양시 만안구,,안양동,37.393033,126.917905,,,,,,,9.0,69.76666666666667,76.6,2.2222222222222223,7.0,24,75.26666666666667,84.4,9.416666666666666,56.0,시구,69.76666666666667,2.2222222222222223,39.06666666666666,11.111111111111112,30.68
11926,목동금호어울림,양천구,,목동,37.533928,126.868725,2.0,70.5,74.2,26.0,13.0,0.5,18.0,71.30000000000001,80.9,9.22222222222222,29.0,18,71.30000000000001,80.9,9.22222222222222,29.0,동,70.5,13.0,42.0,65.0,48.9
2628,매화주공14단지2차,군포시,,금정동,37.375432,126.936427,2.0,70.44999999999999,74.8,3.0,1.5,0.0,12.0,73.81666666666666,80.5,5.0,17.0,12,73.81666666666666,80.5,5.0,17.0,동,70.44999999999999,1.5,41.79999999999996,7.5,31.50999999999997
3893,연원마을삼성명가타운,용인시 기흥구,,마북동,37.305531,127.108015,1.0,76.6,76.6,7.0,7.0,0.0,18.0,75.97222222222223,81.8,5.722222222222222,17.0,50,74.958,81.8,6.041666666666667,18.0,동,76.6,7.0,66.39999999999998,35.0,56.97999999999998
8437,서홍마을한화꿈에그린,용인시 수지구,,성복동,37.3234,127.081086,2.0,76.8,77.8,34.0,17.0,0.0,16.0,77.14375,81.8,11.0,18.0,50,74.958,81.8,6.041666666666667,18.0,동,76.8,17.0,67.19999999999999,85.0,72.53999999999999
10312,고척LIG리가,양천구,,신정동,37.505867,126.861797,,,,,,,18.0,71.30000000000001,80.9,9.22222222222222,29.0,18,71.30000000000001,80.9,9.22222222222222,29.0,시구,71.30000000000001,9.22222222222222,45.200000000000045,46.1111111111111,45.47333333333336
7998,퇴계주공3단지1차,군포시,,금정동,37.355228,126.930154,2.0,70.44999999999999,74.8,3.0,1.5,0.0,12.0,73.81666666666666,80.5,5.0,17.0,12,73.81666666666666,80.5,5.0,17.0,동,70.44999999999999,1.5,41.79999999999996,7.5,31.50999999999997
8165,대주한신,성남시 분당구,,구미동,37.328018,127.112342,,,,,,,26.0,78.1576923076923,84.2,8.76,28.0,46,75.76739130434783,84.2,5.555555555555555,28.0,시구,78.1576923076923,8.76,72.6307692307692,43.8,63.98153846153844
8414,황송마을,성남시 수정구,,단대동,37.444125,127.169897,3.0,70.63333333333334,74.0,1.0,0.3333333333333333,0.0,10.0,73.02000000000001,79.7,2.4,14.0,46,75.76739130434783,84.2,5.555555555555555,28.0,동,70.63333333333334,0.3333333333333333,42.53333333333336,1.6666666666666667,30.27333333333335
100273,매탄e-편한세상,수원시 영통구,,매탄동,37.269712,127.053393,5.0,73.58,79.5,17.0,3.4,0.0,21.0,76.75238095238095,82.6,5.571428571428571,19.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,동,73.58,3.4,54.31999999999999,17.0,43.124
1812,영통포레스트,수원시 영통구,,영통동,37.268058,127.083754,4.0,79.75,82.6,20.0,5.0,0.0,21.0,76.75238095238095,82.6,5.571428571428571,19.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,동,79.75,5.0,79.0,25.0,62.8
115928,e편한세상시흥센텀하임,시흥시,,계수동,37.4454,126.792575,1.0,72.1,72.1,1.0,1.0,0.0,26.0,73.34230769230768,82.4,1.1153846153846154,4.0,26,73.34230769230768,82.4,1.1153846153846154,4.0,동,72.1,1.0,48.39999999999998,5.0,35.37999999999998
2017,성원1차,안양시 만안구,,안양동,37.395003,126.914602,,,,,,,9.0,69.76666666666667,76.6,2.2222222222222223,7.0,24,75.26666666666667,84.4,9.416666666666666,56.0,시구,69.76666666666667,2.2222222222222223,39.06666666666666,11.111111111111112,30.68
4,등촌대림,강서구,,가양동,37.562883,126.846872,1.0,67.6,67.6,4.0,4.0,0.0,22.0,72.8,77.9,3.409090909090909,11.0,22,72.8,77.9,3.409090909090909,11.0,동,67.6,4.0,30.399999999999977,20.0,27.279999999999983
20490,두산위브,구로구,,개봉동,37.488965,126.865683,2.0,69.2,69.5,3.0,1.5,0.0,14.0,69.58571428571429,77.0,2.357142857142857,7.0,14,69.58571428571429,77.0,2.357142857142857,7.0,동,69.2,1.5,36.80000000000001,7.5,28.010000000000005
1314,고덕주공9단지,강동구,,길동,37.547941,127.151556,,,,,,,19.0,72.88333333333334,83.6,5.526315789473684,20.0,19,72.88333333333334,83.6,5.526315789473684,20.0,시구,72.88333333333334,5.526315789473684,51.53333333333337,27.631578947368418,44.36280701754388
2535,도담마을7단지뜨리에체,성남시 분당구,,구미동,37.324888,127.114286,,,,,,,26.0,78.1576923076923,84.2,8.76,28.0,46,75.76739130434783,84.2,5.555555555555555,28.0,시구,78.1576923076923,8.76,72.6307692307692,43.8,63.98153846153844
136398,영통롯데캐슬엘클래스1단지,수원시 권선구,,곡반정동,37.243326,127.040584,1.0,78.1,78.1,3.0,3.0,0.0,14.0,71.78571428571429,78.6,1.7142857142857142,4.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,동,78.1,3.0,72.39999999999998,15.0,55.17999999999998
2712,수원한일타운,수원시 장안구,,송죽동,37.305843,127.008079,1.0,70.4,70.4,0.0,0.0,0.0,13.0,73.18461538461538,78.5,2.3846153846153846,9.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,동,70.4,0.0,41.60000000000002,0.0,29.12000000000001
121990,제일풍경채센텀,시흥시,,광석동,37.369753,126.804775,,,,,,,26.0,73.34230769230768,82.4,1.1153846153846154,4.0,26,73.34230769230768,82.4,1.1153846153846154,4.0,시구,73.34230769230768,1.1153846153846154,53.36923076923073,5.5769230769230775,39.03153846153843
107019,광교산자이,용인시 수지구,,성복동,37.327809,127.071057,2.0,76.8,77.8,34.0,17.0,0.0,16.0,77.14375,81.8,11.0,18.0,50,74.958,81.8,6.041666666666667,18.0,동,76.8,17.0,67.19999999999999,85.0,72.53999999999999
1067,동아한신,영등포구,,문래동5가,37.501107,126.865319,,,,,,,12.0,73.81666666666666,80.8,3.4166666666666665,7.0,12,73.81666666666666,80.8,3.4166666666666665,7.0,시구,73.81666666666666,3.4166666666666665,55.26666666666665,17.083333333333332,43.81166666666665
109107,강남한신휴플러스6단지,강남구,,세곡동,37.467606,127.105468,,,,,,,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,시구,78.85416666666667,8.583333333333334,75.41666666666669,42.91666666666667,65.66666666666669
1414,꿈삼환한진,부천시 오정구,,여월동,37.50113,126.77948,2.0,73.5,74.8,5.0,2.5,0.0,6.0,69.51666666666667,74.8,1.1666666666666667,4.0,33,71.78787878787878,79.9,2.6666666666666665,13.0,동,73.5,2.5,54.0,12.5,41.55
8292,내대지마을건영캐스빌,성남시 분당구,,구미동,37.333565,127.126349,,,,,,,26.0,78.1576923076923,84.2,8.76,28.0,46,75.76739130434783,84.2,5.555555555555555,28.0,시구,78.1576923076923,8.76,72.6307692307692,43.8,63.98153846153844
3633,매탄에듀파크시티1,수원시 권선구,,권선동,37.26129,127.044874,3.0,71.2,74.9,5.0,1.6666666666666667,0.0,14.0,71.78571428571429,78.6,1.7142857142857142,4.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,동,71.2,1.6666666666666667,44.80000000000001,8.333333333333334,33.86000000000001
114598,초지역메이저타운푸르지오파크단지,안산시 단원구,,원곡동,37.324275,126.807509,2.0,70.15,72.2,0.0,0.0,0.0,15.0,68.95333333333333,76.0,0.5333333333333333,2.0,30,69.15666666666667,76.0,0.4666666666666667,2.0,동,70.15,0.0,40.60000000000002,0.0,28.42000000000001
1474,무궁화코오롱,안양시 동안구,,평촌동,37.380739,126.955581,,,,,,,15.0,78.56666666666666,84.4,13.733333333333333,56.0,24,75.26666666666667,84.4,9.416666666666666,56.0,시구,78.56666666666666,13.733333333333333,74.26666666666665,68.66666666666667,72.58666666666664
26527,신봉마을3단지동일하이빌,용인시 수지구,,성복동,37.326399,127.066259,2.0,76.8,77.8,34.0,17.0,0.0,16.0,77.14375,81.8,11.0,18.0,50,74.958,81.8,6.041666666666667,18.0,동,76.8,17.0,67.19999999999999,85.0,72.53999999999999
26528,신봉마을4단지동일하이빌,용인시 수지구,,신봉동,37.328798,127.064637,1.0,74.7,74.7,7.0,7.0,0.0,16.0,77.14375,81.8,11.0,18.0,50,74.958,81.8,6.041666666666667,18.0,동,74.7,7.0,58.80000000000001,35.0,51.66
25853,고척파크푸르지오,양천구,,신정동,37.507589,126.858174,,,,,,,18.0,71.30000000000001,80.9,9.22222222222222,29.0,18,71.30000000000001,80.9,9.22222222222222,29.0,시구,71.30000000000001,9.22222222222222,45.200000000000045,46.1111111111111,45.47333333333336
125343,위례로제비앙,송파구,,거여동,37.487065,127.158637,1.0,74.6,74.6,7.0,7.0,0.0,29.0,74.12068965517241,83.5,5.241379310344827,17.0,29,74.12068965517241,83.5,5.241379310344827,17.0,동,74.6,7.0,58.39999999999998,35.0,51.37999999999998
2898,우륵주공7단지,군포시,,금정동,37.36009,126.925727,2.0,70.44999999999999,74.8,3.0,1.5,0.0,12.0,73.81666666666666,80.5,5.0,17.0,12,73.81666666666666,80.5,5.0,17.0,동,70.44999999999999,1.5,41.79999999999996,7.5,31.50999999999997
107015,풍무푸르지오,김포시,,사우동,37.608843,126.731716,1.0,75.9,75.9,5.0,5.0,0.0,24.0,75.575,83.5,4.791666666666667,19.0,24,75.575,83.5,4.791666666666667,19.0,동,75.9,5.0,63.60000000000002,25.0,52.02000000000001
8175,죽전아이뷰,성남시 분당구,,구미동,37.332236,127.110126,,,,,,,26.0,78.1576923076923,84.2,8.76,28.0,46,75.76739130434783,84.2,5.555555555555555,28.0,시구,78.1576923076923,8.76,72.6307692307692,43.8,63.98153846153844
9127,밤꽃마을뜨란채,수원시 권선구,,입북동,37.30653,126.968216,,,,,,,14.0,71.78571428571429,78.6,1.7142857142857142,4.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,시구,71.78571428571429,1.7142857142857142,47.14285714285717,8.571428571428571,35.571428571428584
113909,초지역메이저타운푸르지오에코단지,안산시 단원구,,원곡동,37.324079,126.803197,2.0,70.15,72.2,0.0,0.0,0.0,15.0,68.95333333333333,76.0,0.5333333333333333,2.0,30,69.15666666666667,76.0,0.4666666666666667,2.0,동,70.15,0.0,40.60000000000002,0.0,28.42000000000001
25775,석수아이파크,안양시 만안구,,박달동,37.406714,126.90255,1.0,69.8,69.8,1.0,1.0,0.0,9.0,69.76666666666667,76.6,2.2222222222222223,7.0,24,75.26666666666667,84.4,9.416666666666666,56.0,동,69.8,1.0,39.19999999999999,5.0,28.93999999999999
101375,신동백롯데캐슬에코1단지,용인시 기흥구,,구갈동,37.283519,127.144982,1.0,75.9,75.9,1.0,1.0,0.0,18.0,75.97222222222223,81.8,5.722222222222222,17.0,50,74.958,81.8,6.041666666666667,18.0,동,75.9,1.0,63.60000000000002,5.0,46.02000000000001
8727,꽃메마을현대홈타운4차3단지,용인시 기흥구,,보정동,37.322822,127.117616,1.0,81.8,81.8,17.0,17.0,0.0,18.0,75.97222222222223,81.8,5.722222222222222,17.0,50,74.958,81.8,6.041666666666667,18.0,동,81.8,17.0,87.19999999999999,85.0,86.53999999999999
38,염창우성1차,강서구,,등촌동,37.556405,126.871124,1.0,76.9,76.9,10.0,10.0,0.0,22.0,72.8,77.9,3.409090909090909,11.0,22,72.8,77.9,3.409090909090909,11.0,동,76.9,10.0,67.60000000000002,50.0,62.320000000000014
131487,광명푸르지오센트베르,구로구,,천왕동,37.470756,126.852459,1.0,71.1,71.1,2.0,2.0,0.0,14.0,69.58571428571429,77.0,2.357142857142857,7.0,14,69.58571428571429,77.0,2.357142857142857,7.0,동,71.1,2.0,44.39999999999998,10.0,34.079999999999984
12939,청천마을대우,군포시,,당동,37.342733,126.951661,3.0,74.60000000000001,78.4,7.0,2.333333333333333,0.0,12.0,73.81666666666666,80.5,5.0,17.0,12,73.81666666666666,80.5,5.0,17.0,동,74.60000000000001,2.333333333333333,58.40000000000003,11.666666666666666,44.38000000000002
3718,모락산현대,군포시,,당정동,37.361871,126.968949,1.0,69.8,69.8,3.0,3.0,0.0,12.0,73.81666666666666,80.5,5.0,17.0,12,73.81666666666666,80.5,5.0,17.0,동,69.8,3.0,39.19999999999999,15.0,31.93999999999999
8283,미리내은하수타운,부천시 원미구,,상동,37.500435,126.770296,3.0,75.23333333333333,76.5,11.0,3.6666666666666665,0.0,15.0,72.18,79.9,2.8666666666666667,13.0,33,71.78787878787878,79.9,2.6666666666666665,13.0,동,75.23333333333333,3.6666666666666665,60.93333333333334,18.33333333333333,48.153333333333336
9930,강남마을5단지코오롱하늘채,용인시 기흥구,,구갈동,37.270301,127.129019,1.0,75.9,75.9,1.0,1.0,0.0,18.0,75.97222222222223,81.8,5.722222222222222,17.0,50,74.958,81.8,6.041666666666667,18.0,동,75.9,1.0,63.60000000000002,5.0,46.02000000000001
3946,덕소주공3단지,하남시,,선동,37.588883,127.20842,2.0,83.94999999999999,84.3,8.0,4.0,0.0,13.0,79.63846153846154,84.3,3.230769230769231,12.0,13,79.63846153846154,84.3,3.230769230769231,12.0,동,83.94999999999999,4.0,95.79999999999995,20.0,73.05999999999996
140,구일우성,구로구,,가리봉동,37.490255,126.877243,,,,,,,14.0,69.58571428571429,77.0,2.357142857142857,7.0,14,69.58571428571429,77.0,2.357142857142857,7.0,시구,69.58571428571429,2.357142857142857,38.34285714285716,11.785714285714285,30.37571428571429
27344,휴먼시아5단지,금천구,,독산동,37.451915,126.887582,3.0,67.56666666666666,76.6,6.0,2.0,0.0,9.0,67.45555555555556,76.6,1.0,4.0,9,67.45555555555556,76.6,1.0,4.0,동,67.56666666666666,2.0,30.26666666666665,10.0,24.186666666666653
8755,GS강동자이,강동구,,길동,37.537495,127.14862,,,,,,,19.0,72.88333333333334,83.6,5.526315789473684,20.0,19,72.88333333333334,83.6,5.526315789473684,20.0,시구,72.88333333333334,5.526315789473684,51.53333333333337,27.631578947368418,44.36280701754388
8843,권선대우,수원시 권선구,,곡반정동,37.249113,127.038874,1.0,78.1,78.1,3.0,3.0,0.0,14.0,71.78571428571429,78.6,1.7142857142857142,4.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,동,78.1,3.0,72.39999999999998,15.0,55.17999999999998
1787,성일(810-4),수원시 영통구,,매탄동,37.265373,127.043865,5.0,73.58,79.5,17.0,3.4,0.0,21.0,76.75238095238095,82.6,5.571428571428571,19.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,동,73.58,3.4,54.31999999999999,17.0,43.124
27029,청명호수마을신안인스빌1단지,수원시 영통구,,영통동,37.255229,127.088712,4.0,79.75,82.6,20.0,5.0,0.0,21.0,76.75238095238095,82.6,5.571428571428571,19.0,57,73.70877192982455,82.6,3.3508771929824563,19.0,동,79.75,5.0,79.0,25.0,62.8
3883,반도보라빌리지2단지,안양시 동안구,,평촌동,37.375617,126.972656,,,,,,,15.0,78.56666666666666,84.4,13.733333333333333,56.0,24,75.26666666666667,84.4,9.416666666666666,56.0,시구,78.56666666666666,13.733333333333333,74.26666666666665,68.66666666666667,72.58666666666664
102710,용인성복아이파크,용인시 수지구,,성복동,37.322515,127.06134,2.0,76.8,77.8,34.0,17.0,0.0,16.0,77.14375,81.8,11.0,18.0,50,74.958,81.8,6.041666666666667,18.0,동,76.8,17.0,67.19999999999999,85.0,72.53999999999999
3591,덕소두산위브,하남시,,미사동,37.579954,127.215297,,,,,,,13.0,79.63846153846154,84.3,3.230769230769231,12.0,13,79.63846153846154,84.3,3.230769230769231,12.0,시구,79.63846153846154,3.230769230769231,78.55384615384617,16.153846153846153,59.83384615384616
1076,동부골든,구로구,,개봉동,37.499391,126.83982,2.0,69.2,69.5,3.0,1.5,0.0,14.0,69.58571428571429,77.0,2.357142857142857,7.0,14,69.58571428571429,77.0,2.357142857142857,7.0,동,69.2,1.5,36.80000000000001,7.5,28.010000000000005
103252,강남데시앙파크,강남구,,세곡동,37.460324,127.101224,,,,,,,24.0,78.85416666666667,86.1,8.583333333333334,22.0,24,78.85416666666667,86.1,8.583333333333334,22.0,시구,78.85416666666667,8.583333333333334,75.41666666666669,42.91666666666667,65.66666666666669
2895,솔거대림,군포시,,금정동,37.361604,126.926801,2.0,70.44999999999999,74.8,3.0,1.5,0.0,12.0,73.81666666666666,80.5,5.0,17.0,12,73.81666666666666,80.5,5.0,17.0,동,70.44999999999999,1.5,41.79999999999996,7.5,31.50999999999997
26398,군포대야미e-편한세상,군포시,,대야미동,37.325583,126.916312,,,,,,,12.0,73.81666666666666,80.5,5.0,17.0,12,73.81666666666666,80.5,5.0,17.0,시구,73.81666666666666,5.0,55.26666666666665,25.0,46.18666666666665
